gene_id,ftype,gene_name,product_name,product_short,plot_label,COG,EC_number
E745S_02507,gene,atpB,NA,NA,atpB,,
E745S_02508,gene,atpE_2,NA,NA,atpE_2,,
E745S_02509,gene,atpF,NA,NA,atpF,,
E745S_02510,gene,atpH,NA,NA,atpH,,
E745S_02511,gene,atpA,NA,NA,atpA,,
E745S_02512,gene,atpG,NA,NA,atpG,,
E745S_02513,gene,atpD,NA,NA,atpD,,
E745S_02514,gene,atpC,NA,NA,atpC,,
E745S_02515,gene,NA,NA,NA,E745S_02515,,
E745S_02516,gene,murA1_2,NA,NA,murA1_2,,
E745S_02517,gene,NA,NA,NA,E745S_02517,,
E745S_02518,gene,NA,NA,NA,E745S_02518,,
E745S_02519,gene,yvbK,NA,NA,yvbK,,
E745S_02520,gene,bglK,NA,NA,bglK,,
E745S_02521,gene,NA,NA,NA,E745S_02521,,
E745S_02522,gene,NA,NA,NA,E745S_02522,,
E745S_02523,gene,NA,NA,NA,E745S_02523,,
E745S_02524,gene,NA,NA,NA,E745S_02524,,
E745S_02525,gene,nagR_1,NA,NA,nagR_1,,
E745S_02526,gene,yigZ,NA,NA,yigZ,,
E745S_02527,gene,NA,NA,NA,E745S_02527,,
E745S_02528,gene,ptcB_2,NA,NA,ptcB_2,,
E745S_02529,gene,comFA,NA,NA,comFA,,
E745S_02530,gene,NA,NA,NA,E745S_02530,,
E745S_02531,gene,hpf,NA,NA,hpf,,
E745S_02532,gene,secA,NA,NA,secA,,
E745S_02533,gene,prfB,NA,NA,prfB,,
E745S_02534,gene,ftsE,NA,NA,ftsE,,
E745S_02535,gene,ftsX,NA,NA,ftsX,,
E745S_02536,gene,clsA_2,NA,NA,clsA_2,,
E745S_02537,gene,pstS1_1,NA,NA,pstS1_1,,
E745S_02538,gene,NA,NA,NA,E745S_02538,,
E745S_02539,gene,NA,NA,NA,E745S_02539,,
E745S_02540,gene,pstB3_1,NA,NA,pstB3_1,,
E745S_02541,gene,pstB3_2,NA,NA,pstB3_2,,
E745S_02542,gene,phoU,NA,NA,phoU,,
E745S_02543,gene,NA,NA,NA,E745S_02543,,
E745S_02544,gene,NA,NA,NA,E745S_02544,,
E745S_02545,gene,NA,NA,NA,E745S_02545,,
E745S_02546,gene,NA,NA,NA,E745S_02546,,
E745S_02547,gene,NA,NA,NA,E745S_02547,,
E745S_02548,gene,NA,NA,NA,E745S_02548,,
E745S_02549,gene,hprK,NA,NA,hprK,,
E745S_02550,gene,lgt,NA,NA,lgt,,
E745S_02551,gene,gpsA_2,NA,NA,gpsA_2,,
E745S_02552,gene,gtaB_2,NA,NA,gtaB_2,,
E745S_02553,gene,NA,NA,NA,E745S_02553,,
E745S_02554,gene,NA,NA,NA,E745S_02554,,
E745S_02555,gene,pepQ,NA,NA,pepQ,,
E745S_02556,gene,ccpA_2,NA,NA,ccpA_2,,
E745S_02557,gene,ponA_2,NA,NA,ponA_2,,
E745S_02558,gene,nfo,NA,NA,nfo,,
E745S_02559,gene,NA,NA,NA,E745S_02559,,
E745S_02560,gene,NA,NA,NA,E745S_02560,,
E745S_02561,gene,mntH,NA,NA,mntH,,
E745S_02562,gene,NA,NA,NA,E745S_02562,,
E745S_02563,gene,yheI,NA,NA,yheI,,
E745S_02564,gene,yheH,NA,NA,yheH,,
E745S_02565,gene,licT_3,NA,NA,licT_3,,
E745S_02566,gene,bglF_3,NA,NA,bglF_3,,
E745S_02567,gene,murR_2,NA,NA,murR_2,,
E745S_02568,gene,licH,NA,NA,licH,,
E745S_02569,gene,bglH_2,NA,NA,bglH_2,,
E745S_02570,gene,trxB,NA,NA,trxB,,
E745S_02571,gene,pgcA,NA,NA,pgcA,,
E745S_02572,gene,czrA,NA,NA,czrA,,
E745S_02573,gene,yqfL,NA,NA,yqfL,,
E745S_02574,gene,zur,NA,NA,zur,,
E745S_02575,gene,rpsU,NA,NA,rpsU,,
E745S_02576,gene,yqeY,NA,NA,yqeY,,
E745S_02577,gene,brnQ_2,NA,NA,brnQ_2,,
E745S_02578,gene,NA,NA,NA,E745S_02578,,
E745S_02579,gene,pgpH,NA,NA,pgpH,,
E745S_02580,gene,ybeY,NA,NA,ybeY,,
E745S_02581,gene,dgkA,NA,NA,dgkA,,
E745S_02582,gene,era,NA,NA,era,,
E745S_02583,gene,recO,NA,NA,recO,,
E745S_02584,gene,glyQ,NA,NA,glyQ,,
E745S_02585,gene,glyS,NA,NA,glyS,,
E745S_02586,gene,NA,NA,NA,E745S_02586,,
E745S_02587,gene,tagU_3,NA,NA,tagU_3,,
E745S_02588,gene,ywqC,NA,NA,ywqC,,
E745S_02589,gene,ywqD,NA,NA,ywqD,,
E745S_02590,gene,ywqE,NA,NA,ywqE,,
E745S_02591,gene,pglF,NA,NA,pglF,,
E745S_02592,gene,NA,NA,NA,E745S_02592,,
E745S_02593,gene,gph_2,NA,NA,gph_2,,
E745S_02594,gene,epsN,NA,NA,epsN,,
E745S_02595,gene,epsL,NA,NA,epsL,,
E745S_02596,gene,pglA,NA,NA,pglA,,
E745S_02597,gene,NA,NA,NA,E745S_02597,,
E745S_02598,gene,NA,NA,NA,E745S_02598,,
E745S_02599,gene,NA,NA,NA,E745S_02599,,
E745S_02600,gene,pglH_2,NA,NA,pglH_2,,
E745S_02601,gene,NA,NA,NA,E745S_02601,,
E745S_02602,gene,NA,NA,NA,E745S_02602,,
E745S_02603,gene,NA,NA,NA,E745S_02603,,
E745S_02604,gene,NA,NA,NA,E745S_02604,,
E745S_02605,gene,wbgU_2,NA,NA,wbgU_2,,
E745S_02606,gene,ugd,NA,NA,ugd,,
E745S_02607,gene,glvR,NA,NA,glvR,,
E745S_02608,gene,pfkB,NA,NA,pfkB,,
E745S_02609,gene,fruA_5,NA,NA,fruA_5,,
E745S_02610,gene,mngA,NA,NA,mngA,,
E745S_02611,gene,lacD2,NA,NA,lacD2,,
E745S_02612,gene,yidC,NA,NA,yidC,,
E745S_02613,gene,acyP,NA,NA,acyP,,
E745S_02614,gene,NA,NA,NA,E745S_02614,,
E745S_02615,gene,NA,NA,NA,E745S_02615,,
E745S_02616,gene,NA,NA,NA,E745S_02616,,
E745S_02617,gene,eriC,NA,NA,eriC,,
E745S_02618,gene,NA,NA,NA,E745S_02618,,
E745S_02619,gene,dacA,NA,NA,dacA,,
E745S_02620,gene,NA,NA,NA,E745S_02620,,
E745S_02621,gene,NA,NA,NA,E745S_02621,,
E745S_02622,gene,NA,NA,NA,E745S_02622,,
E745S_02623,gene,NA,NA,NA,E745S_02623,,
E745S_02624,gene,cspLA_2,NA,NA,cspLA_2,,
E745S_02625,gene,dinG_2,NA,NA,dinG_2,,
E745S_02626,gene,NA,NA,NA,E745S_02626,,
E745S_02627,gene,aspB,NA,NA,aspB,,
E745S_02628,gene,asnS,NA,NA,asnS,,
E745S_02629,gene,axe2,NA,NA,axe2,,
E745S_02630,gene,NA,NA,NA,E745S_02630,,
E745S_02631,gene,yccF,NA,NA,yccF,,
E745S_02632,gene,cadA,NA,NA,cadA,,
E745S_02633,gene,ycaM,NA,NA,ycaM,,
E745S_02634,gene,NA,NA,NA,E745S_02634,,
E745S_02635,gene,NA,NA,NA,E745S_02635,,
E745S_02636,gene,copY,NA,NA,copY,,
E745S_02637,gene,copZ,NA,NA,copZ,,
E745S_02638,gene,copA,NA,NA,copA,,
E745S_02639,gene,copB,NA,NA,copB,,
E745S_02640,gene,NA,NA,NA,E745S_02640,,
E745S_02641,gene,NA,NA,NA,E745S_02641,,
E745S_02642,gene,NA,NA,NA,E745S_02642,,
E745S_02643,gene,NA,NA,NA,E745S_02643,,
E745S_02644,gene,NA,NA,NA,E745S_02644,,
E745S_02645,gene,NA,NA,NA,E745S_02645,,
E745S_02646,gene,NA,NA,NA,E745S_02646,,
E745S_02647,gene,NA,NA,NA,E745S_02647,,
E745S_02648,gene,lytA,NA,NA,lytA,,
E745S_02649,gene,NA,NA,NA,E745S_02649,,
E745S_02650,gene,NA,NA,NA,E745S_02650,,
E745S_02651,gene,NA,NA,NA,E745S_02651,,
E745S_02652,gene,NA,NA,NA,E745S_02652,,
E745S_02653,gene,NA,NA,NA,E745S_02653,,
E745S_02654,gene,NA,NA,NA,E745S_02654,,
E745S_02655,gene,NA,NA,NA,E745S_02655,,
E745S_02656,gene,NA,NA,NA,E745S_02656,,
E745S_02657,gene,NA,NA,NA,E745S_02657,,
E745S_02658,gene,cbh_3,NA,NA,cbh_3,,
E745S_02659,gene,NA,NA,NA,E745S_02659,,
E745S_02660,gene,NA,NA,NA,E745S_02660,,
E745S_02661,gene,NA,NA,NA,E745S_02661,,
E745S_02662,gene,NA,NA,NA,E745S_02662,,
E745S_02663,gene,NA,NA,NA,E745S_02663,,
E745S_02664,gene,pstS1_2,NA,NA,pstS1_2,,
E745S_02665,gene,NA,NA,NA,E745S_02665,,
E745S_02666,gene,NA,NA,NA,E745S_02666,,
E745S_02667,gene,ctpE_2,NA,NA,ctpE_2,,
E745S_02668,gene,phoR_2,NA,NA,phoR_2,,
E745S_02669,gene,phoP,NA,NA,phoP,,
E745S_02670,gene,NA,NA,NA,E745S_02670,,
E745S_02671,gene,NA,NA,NA,E745S_02671,,
E745S_02672,gene,ffh,NA,NA,ffh,,
E745S_02673,gene,tag,NA,NA,tag,,
E745S_02674,gene,NA,NA,NA,E745S_02674,,
E745S_02675,gene,chrR,NA,NA,chrR,,
E745S_02676,gene,rpsP,NA,NA,rpsP,,
E745S_02677,gene,NA,NA,NA,E745S_02677,,
E745S_02678,gene,NA,NA,NA,E745S_02678,,
E745S_02679,gene,rimM,NA,NA,rimM,,
E745S_02680,gene,trmD,NA,NA,trmD,,
E745S_02681,gene,rplS,NA,NA,rplS,,
E745S_02682,gene,NA,NA,NA,E745S_02682,,
E745S_02683,gene,NA,NA,NA,E745S_02683,,
E745S_02684,gene,NA,NA,NA,E745S_02684,,
E745S_02685,gene,NA,NA,NA,E745S_02685,,
E745S_02686,gene,NA,NA,NA,E745S_02686,,
E745S_02687,gene,NA,NA,NA,E745S_02687,,
E745S_02688,gene,NA,NA,NA,E745S_02688,,
E745S_02689,gene,NA,NA,NA,E745S_02689,,
E745S_02690,gene,NA,NA,NA,E745S_02690,,
E745S_02691,gene,NA,NA,NA,E745S_02691,,
E745S_02692,gene,NA,NA,NA,E745S_02692,,
E745S_02693,gene,NA,NA,NA,E745S_02693,,
E745S_02694,gene,NA,NA,NA,E745S_02694,,
E745S_02695,gene,NA,NA,NA,E745S_02695,,
E745S_02696,gene,NA,NA,NA,E745S_02696,,
E745S_02697,gene,NA,NA,NA,E745S_02697,,
E745S_02698,gene,NA,NA,NA,E745S_02698,,
E745S_02699,gene,NA,NA,NA,E745S_02699,,
E745S_02700,gene,NA,NA,NA,E745S_02700,,
E745S_02701,gene,NA,NA,NA,E745S_02701,,
E745S_02702,gene,NA,NA,NA,E745S_02702,,
E745S_02703,gene,NA,NA,NA,E745S_02703,,
E745S_02704,gene,NA,NA,NA,E745S_02704,,
E745S_02705,gene,NA,NA,NA,E745S_02705,,
E745S_02706,gene,NA,NA,NA,E745S_02706,,
E745S_02707,gene,NA,NA,NA,E745S_02707,,
E745S_02708,gene,NA,NA,NA,E745S_02708,,
E745S_02709,gene,NA,NA,NA,E745S_02709,,
E745S_02710,gene,NA,NA,NA,E745S_02710,,
E745S_02711,gene,degA_3,NA,NA,degA_3,,
E745S_02712,gene,bfrA,NA,NA,bfrA,,
E745S_02713,gene,treP_1,NA,NA,treP_1,,
E745S_02714,gene,NA,NA,NA,E745S_02714,,
E745S_02715,gene,gmuE_4,NA,NA,gmuE_4,,
E745S_02716,gene,dgaR_5,NA,NA,dgaR_5,,
E745S_02717,gene,NA,NA,NA,E745S_02717,,
E745S_02718,gene,agaC_2,NA,NA,agaC_2,,
E745S_02719,gene,manZ_6,NA,NA,manZ_6,,
E745S_02720,gene,manX_5,NA,NA,manX_5,,
E745S_02721,gene,NA,NA,NA,E745S_02721,,
E745S_02722,gene,NA,NA,NA,E745S_02722,,
E745S_02723,gene,NA,NA,NA,E745S_02723,,
E745S_02724,gene,NA,NA,NA,E745S_02724,,
E745S_02725,gene,NA,NA,NA,E745S_02725,,
E745S_02726,gene,NA,NA,NA,E745S_02726,,
E745S_02727,gene,NA,NA,NA,E745S_02727,,
E745S_02728,gene,NA,NA,NA,E745S_02728,,
E745S_02729,gene,NA,NA,NA,E745S_02729,,
E745S_02730,gene,NA,NA,NA,E745S_02730,,
E745S_02731,gene,xerC_11,NA,NA,xerC_11,,
E745S_02732,gene,NA,NA,NA,E745S_02732,,
E745S_02733,gene,NA,NA,NA,E745S_02733,,
E745S_02734,gene,NA,NA,NA,E745S_02734,,
E745S_02735,gene,NA,NA,NA,E745S_02735,,
E745S_02736,gene,NA,NA,NA,E745S_02736,,
E745S_02737,gene,NA,NA,NA,E745S_02737,,
E745S_02738,gene,NA,NA,NA,E745S_02738,,
E745S_02739,gene,NA,NA,NA,E745S_02739,,
E745S_02740,gene,NA,NA,NA,E745S_02740,,
E745S_02741,gene,NA,NA,NA,E745S_02741,,
E745S_02742,gene,yjhB,NA,NA,yjhB,,
E745S_02743,gene,adhR,NA,NA,adhR,,
E745S_02744,gene,hdfR_3,NA,NA,hdfR_3,,
E745S_02745,gene,NA,NA,NA,E745S_02745,,
E745S_02746,gene,NA,NA,NA,E745S_02746,,
E745S_02747,gene,araQ_6,NA,NA,araQ_6,,
E745S_02748,gene,NA,NA,NA,E745S_02748,,
E745S_02749,gene,NA,NA,NA,E745S_02749,,
E745S_02750,gene,alsS_1,NA,NA,alsS_1,,
E745S_02751,gene,alsS_2,NA,NA,alsS_2,,
E745S_02752,gene,NA,NA,NA,E745S_02752,,
E745S_02753,gene,NA,NA,NA,E745S_02753,,
E745S_02754,gene,NA,NA,NA,E745S_02754,,
E745S_02755,gene,NA,NA,NA,E745S_02755,,
E745S_02756,gene,NA,NA,NA,E745S_02756,,
E745S_02757,gene,frlB_2,NA,NA,frlB_2,,
E745S_02758,gene,NA,NA,NA,E745S_02758,,
E745S_02759,gene,NA,NA,NA,E745S_02759,,
E745S_02760,gene,sorA_3,NA,NA,sorA_3,,
E745S_02761,gene,manZ_7,NA,NA,manZ_7,,
E745S_02762,gene,NA,NA,NA,E745S_02762,,
E745S_02763,gene,bglF_4,NA,NA,bglF_4,,
E745S_02764,gene,bglH_3,NA,NA,bglH_3,,
E745S_02765,gene,licT_4,NA,NA,licT_4,,
E745S_02766,gene,NA,NA,NA,E745S_02766,,
E745S_02767,gene,bglF_5,NA,NA,bglF_5,,
E745S_02768,gene,NA,NA,NA,E745S_02768,,
E745S_02769,gene,NA,NA,NA,E745S_02769,,
E745S_02770,gene,NA,NA,NA,E745S_02770,,
E745S_02771,gene,NA,NA,NA,E745S_02771,,
E745S_02772,gene,NA,NA,NA,E745S_02772,,
E745S_02773,gene,NA,NA,NA,E745S_02773,,
E745S_02774,gene,NA,NA,NA,E745S_02774,,
E745S_02775,gene,NA,NA,NA,E745S_02775,,
E745S_02776,gene,NA,NA,NA,E745S_02776,,
E745S_02777,gene,ohrB_2,NA,NA,ohrB_2,,
E745S_02778,gene,NA,NA,NA,E745S_02778,,
E745S_02779,gene,hsdS,NA,NA,hsdS,,
E745S_02780,gene,NA,NA,NA,E745S_02780,,
E745S_02781,gene,NA,NA,NA,E745S_02781,,
E745S_02782,gene,NA,NA,NA,E745S_02782,,
E745S_02783,gene,NA,NA,NA,E745S_02783,,
E745S_02784,gene,NA,NA,NA,E745S_02784,,
E745S_02785,gene,NA,NA,NA,E745S_02785,,
E745S_02786,gene,xerC_12,NA,NA,xerC_12,,
E745S_02787,gene,NA,NA,NA,E745S_02787,,
E745S_02788,gene,NA,NA,NA,E745S_02788,,
E745S_02789,gene,NA,NA,NA,E745S_02789,,
E745S_02790,gene,NA,NA,NA,E745S_02790,,
E745S_02791,gene,NA,NA,NA,E745S_02791,,
E745S_02792,gene,NA,NA,NA,E745S_02792,,
E745S_02793,gene,NA,NA,NA,E745S_02793,,
E745S_02794,gene,NA,NA,NA,E745S_02794,,
E745S_02795,gene,resA,NA,NA,resA,,
E745S_02796,gene,NA,NA,NA,E745S_02796,,
E745S_02797,gene,NA,NA,NA,E745S_02797,,
E745S_02798,gene,NA,NA,NA,E745S_02798,,
E745S_02799,gene,NA,NA,NA,E745S_02799,,
E745S_02800,gene,NA,NA,NA,E745S_02800,,
E745S_02801,gene,NA,NA,NA,E745S_02801,,
E745S_02802,gene,NA,NA,NA,E745S_02802,,
E745S_02803,gene,NA,NA,NA,E745S_02803,,
E745S_02804,gene,NA,NA,NA,E745S_02804,,
E745S_02805,gene,NA,NA,NA,E745S_02805,,
E745S_02806,gene,NA,NA,NA,E745S_02806,,
E745S_02807,gene,cutD,NA,NA,cutD,,
E745S_02808,gene,NA,NA,NA,E745S_02808,,
E745S_02809,gene,NA,NA,NA,E745S_02809,,
E745S_02810,gene,hisK,NA,NA,hisK,,
E745S_02811,gene,NA,NA,NA,E745S_02811,,
E745S_02812,gene,NA,NA,NA,E745S_02812,,
E745S_02813,gene,NA,NA,NA,E745S_02813,,
E745S_02814,gene,NA,NA,NA,E745S_02814,,
E745S_02815,gene,btuD_6,NA,NA,btuD_6,,
E745S_02816,gene,NA,NA,NA,E745S_02816,,
E745S_02817,gene,NA,NA,NA,E745S_02817,,
E745S_02818,gene,NA,NA,NA,E745S_02818,,
E745S_02819,gene,yteP_3,NA,NA,yteP_3,,
E745S_02820,gene,araQ_7,NA,NA,araQ_7,,
E745S_02821,gene,NA,NA,NA,E745S_02821,,
E745S_02822,gene,NA,NA,NA,E745S_02822,,
E745S_02823,gene,NA,NA,NA,E745S_02823,,
E745S_02824,gene,NA,NA,NA,E745S_02824,,
E745S_02825,gene,ebgA,NA,NA,ebgA,,
E745S_02826,gene,NA,NA,NA,E745S_02826,,
E745S_02827,gene,NA,NA,NA,E745S_02827,,
E745S_02828,gene,guaA_2,NA,NA,guaA_2,,
E745S_02829,gene,NA,NA,NA,E745S_02829,,
E745S_02830,gene,qseB,NA,NA,qseB,,
E745S_02831,gene,NA,NA,NA,E745S_02831,,
E745S_02832,gene,NA,NA,NA,E745S_02832,,
E745S_02833,gene,NA,NA,NA,E745S_02833,,
E745S_02834,gene,NA,NA,NA,E745S_02834,,
E745S_02835,gene,NA,NA,NA,E745S_02835,,
E745S_02836,gene,NA,NA,NA,E745S_02836,,
E745S_02837,gene,NA,NA,NA,E745S_02837,,
E745S_02838,gene,NA,NA,NA,E745S_02838,,
E745S_02839,gene,NA,NA,NA,E745S_02839,,
E745S_02840,gene,NA,NA,NA,E745S_02840,,
E745S_02841,gene,NA,NA,NA,E745S_02841,,
E745S_02842,gene,NA,NA,NA,E745S_02842,,
E745S_02843,gene,crr,NA,NA,crr,,
E745S_02844,gene,agaA_3,NA,NA,agaA_3,,
E745S_02845,gene,rhaS_3,NA,NA,rhaS_3,,
E745S_02846,gene,scrB_1,NA,NA,scrB_1,,
E745S_02847,gene,treP_2,NA,NA,treP_2,,
E745S_02848,gene,NA,NA,NA,E745S_02848,,
E745S_02849,gene,NA,NA,NA,E745S_02849,,
E745S_02850,gene,NA,NA,NA,E745S_02850,,
E745S_02851,gene,NA,NA,NA,E745S_02851,,
E745S_02852,gene,nagR_2,NA,NA,nagR_2,,
E745S_02853,gene,agaS,NA,NA,agaS,,
E745S_02854,gene,lacD,NA,NA,lacD,,
E745S_02855,gene,NA,NA,NA,E745S_02855,,
E745S_02856,gene,licC_3,NA,NA,licC_3,,
E745S_02857,gene,NA,NA,NA,E745S_02857,,
E745S_02858,gene,xerS,NA,NA,xerS,,
E745S_02859,gene,NA,NA,NA,E745S_02859,,
E745S_02860,gene,NA,NA,NA,E745S_02860,,
E745S_02861,gene,NA,NA,NA,E745S_02861,,
E745S_02862,gene,NA,NA,NA,E745S_02862,,
E745S_02863,gene,glcB,NA,NA,glcB,,
E745S_02864,gene,nanE_2,NA,NA,nanE_2,,
E745S_02865,gene,rpiR,NA,NA,rpiR,,
E745S_02866,gene,NA,NA,NA,E745S_02866,,
E745S_02867,gene,NA,NA,NA,E745S_02867,,
E745S_02868,gene,NA,NA,NA,E745S_02868,,
E745S_02869,gene,NA,NA,NA,E745S_02869,,
E745S_02870,gene,NA,NA,NA,E745S_02870,,
E745S_02871,gene,NA,NA,NA,E745S_02871,,
E745S_02872,gene,degA_4,NA,NA,degA_4,,
E745S_02873,gene,scrB_2,NA,NA,scrB_2,,
E745S_02874,gene,NA,NA,NA,E745S_02874,,
E745S_02875,gene,NA,NA,NA,E745S_02875,,
E745S_02876,gene,gmuE_5,NA,NA,gmuE_5,,
E745S_02877,gene,NA,NA,NA,E745S_02877,,
E745S_02878,gene,NA,NA,NA,E745S_02878,,
E745S_02879,gene,NA,NA,NA,E745S_02879,,
E745S_02880,gene,xerC_13,NA,NA,xerC_13,,
E745S_02881,gene,NA,NA,NA,E745S_02881,,
E745S_02882,gene,NA,NA,NA,E745S_02882,,
E745S_02883,gene,NA,NA,NA,E745S_02883,,
E745S_02884,gene,hxlB,NA,NA,hxlB,,
E745S_02885,gene,rpe_2,NA,NA,rpe_2,,
E745S_02886,gene,NA,NA,NA,E745S_02886,,
E745S_02887,gene,NA,NA,NA,E745S_02887,,
E745S_02888,gene,gatC_3,NA,NA,gatC_3,,
E745S_02889,gene,NA,NA,NA,E745S_02889,,
E745S_02890,gene,manR_3,NA,NA,manR_3,,
E745S_02891,gene,NA,NA,NA,E745S_02891,,
E745S_02892,gene,NA,NA,NA,E745S_02892,,
E745S_02893,gene,NA,NA,NA,E745S_02893,,
E745S_02894,gene,NA,NA,NA,E745S_02894,,
E745S_02895,gene,NA,NA,NA,E745S_02895,,
E745S_02896,gene,NA,NA,NA,E745S_02896,,
E745S_02897,gene,NA,NA,NA,E745S_02897,,
E745S_02898,gene,NA,NA,NA,E745S_02898,,
E745S_02899,gene,NA,NA,NA,E745S_02899,,
E745S_02900,gene,NA,NA,NA,E745S_02900,,
E745S_02901,gene,NA,NA,NA,E745S_02901,,
E745S_02902,gene,NA,NA,NA,E745S_02902,,
E745S_02903,gene,ssb_2,NA,NA,ssb_2,,
E745S_02904,gene,ssbA,NA,NA,ssbA,,
E745S_02905,gene,NA,NA,NA,E745S_02905,,
E745S_02906,gene,NA,NA,NA,E745S_02906,,
E745S_02907,gene,NA,NA,NA,E745S_02907,,
E745S_02908,gene,topB_3,NA,NA,topB_3,,
E745S_02909,gene,NA,NA,NA,E745S_02909,,
E745S_02910,gene,NA,NA,NA,E745S_02910,,
E745S_02911,gene,NA,NA,NA,E745S_02911,,
E745S_02912,gene,NA,NA,NA,E745S_02912,,
E745S_02913,gene,NA,NA,NA,E745S_02913,,
E745S_02914,gene,NA,NA,NA,E745S_02914,,
E745S_02915,gene,NA,NA,NA,E745S_02915,,
E745S_02916,gene,NA,NA,NA,E745S_02916,,
E745S_02917,gene,NA,NA,NA,E745S_02917,,
E745S_02918,gene,NA,NA,NA,E745S_02918,,
E745S_02919,gene,NA,NA,NA,E745S_02919,,
E745S_02920,gene,NA,NA,NA,E745S_02920,,
E745S_02921,gene,NA,NA,NA,E745S_02921,,
E745S_02922,gene,NA,NA,NA,E745S_02922,,
E745S_02923,gene,NA,NA,NA,E745S_02923,,
E745S_02924,gene,NA,NA,NA,E745S_02924,,
E745S_02925,gene,NA,NA,NA,E745S_02925,,
E745S_02926,gene,NA,NA,NA,E745S_02926,,
E745S_02927,gene,NA,NA,NA,E745S_02927,,
E745S_02928,gene,NA,NA,NA,E745S_02928,,
E745S_02929,gene,NA,NA,NA,E745S_02929,,
E745S_02930,gene,NA,NA,NA,E745S_02930,,
E745S_02931,gene,NA,NA,NA,E745S_02931,,
E745S_02932,gene,NA,NA,NA,E745S_02932,,
E745S_02933,gene,NA,NA,NA,E745S_02933,,
E745S_02934,gene,NA,NA,NA,E745S_02934,,
E745S_02935,gene,NA,NA,NA,E745S_02935,,
E745S_02936,gene,NA,NA,NA,E745S_02936,,
E745S_02937,gene,NA,NA,NA,E745S_02937,,
E745S_02938,gene,srtA,NA,NA,srtA,,
E745S_02939,gene,NA,NA,NA,E745S_02939,,
E745S_02940,gene,NA,NA,NA,E745S_02940,,
E745S_02941,gene,NA,NA,NA,E745S_02941,,
E745S_02942,gene,NA,NA,NA,E745S_02942,,
E745S_02943,gene,NA,NA,NA,E745S_02943,,
E745S_02944,gene,NA,NA,NA,E745S_02944,,
E745S_02945,gene,NA,NA,NA,E745S_02945,,
E745S_02946,gene,NA,NA,NA,E745S_02946,,
E745S_02947,gene,NA,NA,NA,E745S_02947,,
E745S_02948,gene,NA,NA,NA,E745S_02948,,
E745S_02949,gene,NA,NA,NA,E745S_02949,,
E745S_02950,gene,NA,NA,NA,E745S_02950,,
E745S_02951,gene,NA,NA,NA,E745S_02951,,
E745S_02952,gene,NA,NA,NA,E745S_02952,,
E745S_02953,gene,NA,NA,NA,E745S_02953,,
E745S_02954,gene,NA,NA,NA,E745S_02954,,
E745S_02955,gene,NA,NA,NA,E745S_02955,,
E745S_02956,gene,topB_4,NA,NA,topB_4,,
E745S_02957,gene,NA,NA,NA,E745S_02957,,
E745S_02958,gene,NA,NA,NA,E745S_02958,,
E745S_02959,gene,NA,NA,NA,E745S_02959,,
E745S_02960,gene,ssb_3,NA,NA,ssb_3,,
E745S_02961,gene,NA,NA,NA,E745S_02961,,
E745S_02962,gene,NA,NA,NA,E745S_02962,,
E745S_02963,gene,NA,NA,NA,E745S_02963,,
E745S_02964,gene,NA,NA,NA,E745S_02964,,
E745S_02965,gene,NA,NA,NA,E745S_02965,,
E745S_02966,gene,NA,NA,NA,E745S_02966,,
E745S_02967,gene,NA,NA,NA,E745S_02967,,
E745S_02968,gene,NA,NA,NA,E745S_02968,,
E745S_02969,gene,NA,NA,NA,E745S_02969,,
E745S_02970,gene,pemK,NA,NA,pemK,,
E745S_02971,gene,bin3_1,NA,NA,bin3_1,,
E745S_02972,gene,umuC_2,NA,NA,umuC_2,,
E745S_02973,gene,NA,NA,NA,E745S_02973,,
E745S_02974,gene,NA,NA,NA,E745S_02974,,
E745S_02975,gene,NA,NA,NA,E745S_02975,,
E745S_02976,gene,NA,NA,NA,E745S_02976,,
E745S_02977,gene,NA,NA,NA,E745S_02977,,
E745S_02978,gene,NA,NA,NA,E745S_02978,,
E745S_02979,gene,NA,NA,NA,E745S_02979,,
E745S_02980,gene,NA,NA,NA,E745S_02980,,
E745S_02981,gene,NA,NA,NA,E745S_02981,,
E745S_02982,gene,NA,NA,NA,E745S_02982,,
E745S_02983,gene,NA,NA,NA,E745S_02983,,
E745S_02984,gene,NA,NA,NA,E745S_02984,,
E745S_02985,gene,NA,NA,NA,E745S_02985,,
E745S_02986,gene,NA,NA,NA,E745S_02986,,
E745S_02987,gene,NA,NA,NA,E745S_02987,,
E745S_02988,gene,NA,NA,NA,E745S_02988,,
E745S_02989,gene,NA,NA,NA,E745S_02989,,
E745S_02990,gene,NA,NA,NA,E745S_02990,,
E745S_02991,gene,NA,NA,NA,E745S_02991,,
E745S_02992,gene,NA,NA,NA,E745S_02992,,
E745S_02993,gene,NA,NA,NA,E745S_02993,,
E745S_02994,gene,NA,NA,NA,E745S_02994,,
E745S_02995,gene,NA,NA,NA,E745S_02995,,
E745S_02996,gene,NA,NA,NA,E745S_02996,,
E745S_02997,gene,NA,NA,NA,E745S_02997,,
E745S_02998,gene,NA,NA,NA,E745S_02998,,
E745S_02999,gene,NA,NA,NA,E745S_02999,,
E745S_03000,gene,NA,NA,NA,E745S_03000,,
E745S_03001,gene,NA,NA,NA,E745S_03001,,
E745S_03002,gene,NA,NA,NA,E745S_03002,,
E745S_03003,gene,NA,NA,NA,E745S_03003,,
E745S_03004,gene,NA,NA,NA,E745S_03004,,
